               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 150,            0.014474,            0.010249,           0.0019518,             0.73048,             0.56336,             0.64906,             0.40354,            0.049972,            0.011325,            0.043332,           0.0070498,           0.0070498,           0.0070498
                 151,            0.014367,            0.010099,           0.0019806,             0.79126,              0.5819,             0.65553,             0.41396,            0.048494,            0.011736,            0.046708,             0.00703,             0.00703,             0.00703
                 152,            0.014586,            0.010268,           0.0022386,             0.63929,             0.65433,             0.63372,             0.38188,            0.051824,            0.011558,            0.047971,           0.0070102,           0.0070102,           0.0070102
                 153,            0.014795,            0.010079,           0.0019942,             0.72569,              0.5872,             0.60402,             0.33618,            0.053659,             0.01184,            0.038377,           0.0069904,           0.0069904,           0.0069904
                 154,            0.014807,           0.0099406,           0.0016527,             0.71837,             0.60583,             0.61942,              0.3785,            0.050903,            0.011721,            0.043401,           0.0069706,           0.0069706,           0.0069706
                 155,            0.014842,           0.0097434,           0.0020481,             0.78999,             0.62407,             0.64692,             0.40205,            0.051486,            0.011523,            0.041753,           0.0069508,           0.0069508,           0.0069508
                 156,            0.014546,            0.010116,           0.0021157,             0.82896,             0.58533,             0.66475,             0.40495,            0.051321,            0.011474,            0.048331,            0.006931,            0.006931,            0.006931
                 157,            0.014562,            0.009912,           0.0025027,             0.77012,             0.60541,              0.6488,             0.40719,            0.051045,            0.011346,            0.047642,           0.0069112,           0.0069112,           0.0069112
                 158,            0.014634,            0.010182,           0.0023778,             0.79873,             0.62765,             0.66451,              0.3833,            0.051367,            0.011435,            0.044891,           0.0068914,           0.0068914,           0.0068914
                 159,            0.014544,            0.010444,           0.0016056,             0.82301,             0.56622,             0.64931,             0.41292,            0.049903,            0.012328,            0.050723,           0.0068716,           0.0068716,           0.0068716
                 160,            0.014154,           0.0097879,           0.0016305,             0.73018,             0.58094,             0.63048,             0.39453,            0.050619,            0.012002,            0.049244,           0.0068518,           0.0068518,           0.0068518
                 161,            0.014725,           0.0099967,           0.0018788,             0.71147,             0.61702,             0.64049,              0.3957,            0.052184,            0.012293,            0.039433,            0.006832,            0.006832,            0.006832
                 162,            0.015239,            0.010392,           0.0021403,             0.76779,             0.61292,             0.67561,             0.41291,            0.051377,            0.011341,            0.037181,           0.0068122,           0.0068122,           0.0068122
                 163,            0.014538,              0.0103,            0.001963,             0.69232,             0.61702,              0.6386,             0.36448,            0.052297,             0.01166,            0.045908,           0.0067924,           0.0067924,           0.0067924
                 164,            0.014336,            0.010089,            0.002316,             0.69957,              0.6057,             0.65178,             0.37639,            0.054539,            0.011893,            0.044724,           0.0067726,           0.0067726,           0.0067726
                 165,            0.014447,            0.010255,           0.0020483,             0.73521,             0.64448,             0.66921,             0.39978,            0.051165,            0.011447,            0.052599,           0.0067528,           0.0067528,           0.0067528
                 166,            0.014173,            0.010246,            0.001472,             0.82632,             0.61155,             0.66561,             0.40842,            0.049791,            0.011358,            0.055028,            0.006733,            0.006733,            0.006733
                 167,            0.014465,           0.0097595,           0.0017649,              0.8675,             0.57915,             0.66427,             0.40154,            0.049968,            0.011312,            0.052744,           0.0067132,           0.0067132,           0.0067132
                 168,            0.014702,           0.0096212,           0.0018449,             0.85667,             0.59114,             0.67085,             0.39889,             0.05047,            0.011093,            0.052709,           0.0066934,           0.0066934,           0.0066934
                 169,            0.014456,             0.01039,           0.0016832,             0.72029,             0.58604,             0.63517,             0.38735,            0.052531,            0.011604,            0.047417,           0.0066736,           0.0066736,           0.0066736
                 170,             0.01408,           0.0096324,           0.0020185,             0.85198,             0.60189,             0.68034,             0.40209,            0.051909,            0.012119,            0.045493,           0.0066538,           0.0066538,           0.0066538
                 171,            0.014375,           0.0095993,           0.0013791,             0.87622,             0.60754,             0.66271,             0.38264,            0.052474,            0.012184,             0.05433,            0.006634,            0.006634,            0.006634
                 172,            0.014275,           0.0097395,           0.0015348,             0.76984,             0.59508,             0.65705,             0.39811,            0.051329,            0.012439,            0.047936,           0.0066142,           0.0066142,           0.0066142
                 173,            0.013995,           0.0097761,           0.0017505,             0.75776,             0.63401,             0.67824,              0.4102,            0.050056,            0.011603,            0.047754,           0.0065944,           0.0065944,           0.0065944
                 174,            0.014063,           0.0097078,           0.0016795,             0.74113,             0.60888,             0.66863,             0.40738,            0.050309,            0.011783,             0.05213,           0.0065746,           0.0065746,           0.0065746
                 175,            0.013789,           0.0094398,           0.0023269,             0.82451,             0.57468,             0.64784,               0.383,            0.054628,            0.011537,              0.0411,           0.0065548,           0.0065548,           0.0065548
                 176,            0.014079,           0.0097989,           0.0019791,             0.75427,             0.62954,             0.65813,             0.38832,            0.053238,             0.01117,            0.049585,            0.006535,            0.006535,            0.006535
                 177,            0.013788,           0.0098542,           0.0018208,             0.71241,             0.62801,             0.64352,             0.37557,            0.051729,            0.010872,            0.048365,           0.0065152,           0.0065152,           0.0065152
                 178,            0.014075,           0.0098406,           0.0017896,             0.71818,              0.6314,              0.6725,             0.42107,            0.050378,            0.010742,            0.044769,           0.0064954,           0.0064954,           0.0064954
                 179,            0.014023,            0.009747,           0.0026709,             0.78914,             0.58815,             0.67218,             0.41034,            0.051392,            0.010705,            0.046355,           0.0064756,           0.0064756,           0.0064756
                 180,            0.013952,           0.0099158,           0.0017784,             0.77624,             0.64945,             0.68218,             0.43054,            0.049484,            0.010526,            0.049166,           0.0064558,           0.0064558,           0.0064558
                 181,            0.013663,            0.009535,           0.0019486,             0.64434,             0.66303,             0.64978,             0.40059,            0.050612,            0.010312,            0.042622,            0.006436,            0.006436,            0.006436
                 182,            0.013818,            0.009395,           0.0016821,             0.64679,             0.64979,             0.66901,             0.39332,            0.053385,            0.010747,            0.044756,           0.0064162,           0.0064162,           0.0064162
                 183,               0.014,           0.0093677,           0.0020527,             0.63291,             0.63776,             0.67134,             0.42227,            0.052985,             0.01103,            0.041494,           0.0063964,           0.0063964,           0.0063964
                 184,            0.013724,           0.0098178,           0.0014675,             0.70122,             0.65074,             0.69193,             0.41109,            0.051923,            0.010786,             0.04774,           0.0063766,           0.0063766,           0.0063766
                 185,             0.01385,           0.0096019,           0.0015147,             0.74619,             0.57699,             0.64652,              0.4014,            0.051096,            0.011297,            0.047626,           0.0063568,           0.0063568,           0.0063568
                 186,            0.013581,           0.0094361,           0.0016862,              0.7231,             0.58763,             0.64174,              0.4069,            0.049689,            0.011443,            0.046873,            0.006337,            0.006337,            0.006337
                 187,            0.013881,           0.0097777,           0.0015311,             0.72251,             0.62732,             0.68245,             0.42544,            0.050468,            0.010423,            0.043398,           0.0063172,           0.0063172,           0.0063172
                 188,            0.013291,           0.0090513,           0.0015535,             0.73908,             0.65226,             0.66932,             0.40906,            0.051471,            0.010619,            0.048816,           0.0062974,           0.0062974,           0.0062974
                 189,            0.013913,           0.0098231,           0.0018221,             0.83773,             0.57709,             0.66272,             0.41979,            0.050972,            0.010549,             0.05197,           0.0062776,           0.0062776,           0.0062776
                 190,            0.014006,           0.0096427,            0.001407,             0.77241,             0.58118,             0.65911,              0.4175,            0.050977,            0.011087,            0.051633,           0.0062578,           0.0062578,           0.0062578
                 191,            0.013685,           0.0094908,           0.0016671,             0.71999,             0.65368,             0.68399,             0.42811,            0.051247,            0.010866,            0.050132,            0.006238,            0.006238,            0.006238
                 192,            0.013559,           0.0092169,           0.0017644,             0.74359,             0.64296,             0.67137,             0.42243,            0.050987,             0.01112,            0.053909,           0.0062182,           0.0062182,           0.0062182
                 193,            0.013353,           0.0091293,            0.001285,             0.75511,             0.61653,             0.64846,             0.41471,            0.049605,            0.011164,            0.057438,           0.0061984,           0.0061984,           0.0061984
                 194,            0.013868,           0.0092414,           0.0018131,             0.73837,             0.62175,             0.65562,             0.40183,            0.049751,            0.010124,             0.04739,           0.0061786,           0.0061786,           0.0061786
                 195,            0.013406,           0.0095805,           0.0018754,             0.83051,             0.63706,             0.68825,             0.42871,            0.050183,            0.010683,            0.046129,           0.0061588,           0.0061588,           0.0061588
                 196,            0.013459,           0.0096998,           0.0016547,             0.68306,             0.67231,             0.68372,             0.42506,            0.049737,            0.010825,            0.039832,            0.006139,            0.006139,            0.006139
                 197,            0.013816,           0.0094952,           0.0016177,             0.76322,             0.62978,             0.65905,             0.41793,            0.050579,            0.010756,            0.040707,           0.0061192,           0.0061192,           0.0061192
                 198,            0.013845,           0.0098282,           0.0020128,             0.72269,             0.65547,             0.67604,             0.43366,            0.049834,            0.011381,             0.03842,           0.0060994,           0.0060994,           0.0060994
                 199,            0.013433,           0.0096088,           0.0015934,             0.69041,             0.62599,             0.65347,             0.40308,            0.050646,            0.011147,            0.041473,           0.0060796,           0.0060796,           0.0060796
                 200,            0.013278,           0.0093493,           0.0013339,             0.67438,             0.62692,             0.66085,             0.39439,            0.051246,            0.011979,            0.041638,           0.0060598,           0.0060598,           0.0060598
                 201,            0.013398,           0.0099404,           0.0015173,             0.78718,             0.56198,             0.63727,             0.41104,            0.049819,            0.011506,            0.042744,             0.00604,             0.00604,             0.00604
                 202,            0.013281,           0.0094045,           0.0017771,             0.79134,             0.59047,             0.66292,              0.4322,             0.04932,            0.010983,            0.049276,           0.0060202,           0.0060202,           0.0060202
                 203,            0.013311,           0.0093089,           0.0017038,              0.7056,             0.63706,             0.65978,             0.41676,            0.049924,            0.011519,            0.052826,           0.0060004,           0.0060004,           0.0060004
                 204,            0.013207,           0.0088864,           0.0014483,             0.77071,             0.61727,             0.66139,             0.40093,            0.051021,            0.011529,            0.053503,           0.0059806,           0.0059806,           0.0059806
                 205,            0.013349,           0.0096023,           0.0012677,             0.80587,             0.59279,             0.66397,             0.40738,            0.051961,            0.011536,            0.049544,           0.0059608,           0.0059608,           0.0059608
                 206,            0.013555,           0.0092774,            0.001211,             0.79802,             0.61155,             0.65973,             0.42075,             0.05189,            0.011366,            0.049564,            0.005941,            0.005941,            0.005941
                 207,            0.013401,           0.0092328,           0.0016667,              0.7975,             0.58345,             0.64049,             0.40269,            0.051668,            0.011243,            0.050217,           0.0059212,           0.0059212,           0.0059212
                 208,            0.013157,           0.0093676,            0.001795,             0.69364,             0.61214,             0.65298,             0.37998,            0.053323,            0.011643,            0.045541,           0.0059014,           0.0059014,           0.0059014
                 209,            0.013122,           0.0094833,           0.0013482,             0.73834,              0.5974,             0.64491,              0.3875,            0.051041,            0.011283,            0.048756,           0.0058816,           0.0058816,           0.0058816
                 210,            0.013129,           0.0096859,            0.001604,              0.7323,             0.63264,             0.65219,             0.40609,            0.051321,            0.011659,            0.051661,           0.0058618,           0.0058618,           0.0058618
                 211,              0.0127,           0.0092481,             0.00126,             0.75919,             0.59325,             0.65817,             0.40224,            0.052191,            0.011167,            0.053327,            0.005842,            0.005842,            0.005842
                 212,            0.012834,           0.0089583,           0.0014085,             0.70442,             0.60296,             0.66324,             0.41189,            0.050819,             0.01111,            0.048528,           0.0058222,           0.0058222,           0.0058222
                 213,            0.013123,             0.00942,           0.0011776,             0.77588,             0.63599,             0.66977,             0.44317,            0.051618,            0.010554,            0.046793,           0.0058024,           0.0058024,           0.0058024
                 214,            0.012861,            0.008865,           0.0013639,             0.78349,             0.59114,             0.66366,              0.4315,            0.051361,            0.011001,            0.049432,           0.0057826,           0.0057826,           0.0057826
                 215,            0.013147,           0.0091966,           0.0013111,             0.80098,             0.63067,             0.67431,              0.4331,            0.049293,            0.010883,            0.046404,           0.0057628,           0.0057628,           0.0057628
                 216,            0.013139,           0.0092152,           0.0013431,             0.71191,             0.64564,             0.66331,             0.41228,            0.050248,            0.011047,            0.048759,            0.005743,            0.005743,            0.005743
                 217,            0.013177,           0.0090811,           0.0014544,             0.66714,              0.6133,             0.63963,             0.39832,            0.051723,            0.011063,            0.049663,           0.0057232,           0.0057232,           0.0057232
                 218,            0.013201,           0.0095817,           0.0012204,              0.7374,             0.63312,             0.66112,             0.42065,            0.051547,             0.01131,            0.050157,           0.0057034,           0.0057034,           0.0057034
                 219,            0.012658,           0.0092155,           0.0014493,             0.72129,             0.62801,             0.66625,             0.42867,            0.051749,              0.0115,             0.04693,           0.0056836,           0.0056836,           0.0056836
                 220,            0.012609,           0.0092806,           0.0011159,             0.77091,             0.58123,             0.66225,             0.41561,            0.051064,            0.011579,            0.047111,           0.0056638,           0.0056638,           0.0056638
                 221,            0.012767,           0.0090187,           0.0013483,             0.74484,              0.5779,             0.65818,             0.40932,            0.051277,            0.011117,            0.051679,            0.005644,            0.005644,            0.005644
                 222,            0.012701,           0.0092221,           0.0013462,             0.76176,             0.63706,             0.66463,             0.42147,             0.04978,            0.011297,            0.052039,           0.0056242,           0.0056242,           0.0056242
                 223,            0.012495,           0.0090816,           0.0011221,             0.77742,             0.62056,              0.6678,             0.43828,            0.048948,            0.011199,            0.050402,           0.0056044,           0.0056044,           0.0056044
                 224,            0.012934,           0.0090173,           0.0012819,             0.78551,             0.63091,             0.68257,             0.43504,            0.049414,            0.010762,            0.046172,           0.0055846,           0.0055846,           0.0055846
                 225,            0.012826,           0.0090163,           0.0015717,             0.75272,             0.61503,             0.67557,             0.42774,            0.049624,            0.010951,            0.046653,           0.0055648,           0.0055648,           0.0055648
                 226,            0.012778,           0.0093355,           0.0012329,             0.74255,             0.62778,             0.67868,             0.42972,            0.049781,             0.01086,            0.050457,            0.005545,            0.005545,            0.005545
                 227,            0.012861,           0.0090826,           0.0014574,              0.7011,             0.66454,             0.67414,             0.40912,            0.052009,            0.011052,            0.053975,           0.0055252,           0.0055252,           0.0055252
                 228,            0.012755,            0.008971,           0.0013692,             0.67315,             0.65218,             0.65234,             0.40173,            0.051024,            0.011059,            0.055067,           0.0055054,           0.0055054,           0.0055054
                 229,            0.012788,           0.0089685,           0.0017135,             0.72951,             0.63778,              0.6614,             0.41587,            0.050162,            0.011133,            0.057715,           0.0054856,           0.0054856,           0.0054856
                 230,            0.012523,           0.0090222,           0.0012754,             0.74806,             0.64872,             0.67402,             0.42186,            0.050008,            0.011367,             0.05904,           0.0054658,           0.0054658,           0.0054658
                 231,            0.012433,           0.0091307,           0.0012092,             0.82514,             0.58998,             0.66623,             0.42039,             0.04952,             0.01162,            0.061826,            0.005446,            0.005446,            0.005446
                 232,            0.012275,           0.0086659,           0.0012411,             0.79362,             0.61887,              0.6772,             0.41992,            0.049501,            0.011515,            0.061105,           0.0054262,           0.0054262,           0.0054262
                 233,            0.012566,           0.0089832,           0.0013403,             0.79408,             0.64332,             0.68724,             0.41736,            0.049737,            0.011481,            0.062222,           0.0054064,           0.0054064,           0.0054064
                 234,            0.012662,           0.0091682,            0.001075,             0.82765,             0.63312,             0.66888,             0.41722,            0.050588,            0.011142,            0.059596,           0.0053866,           0.0053866,           0.0053866
                 235,             0.01259,           0.0092782,           0.0016466,             0.75561,             0.65863,             0.67353,             0.42594,            0.049716,            0.011452,             0.05771,           0.0053668,           0.0053668,           0.0053668
                 236,             0.01271,           0.0091203,           0.0016421,             0.73058,             0.68496,             0.68011,             0.42362,            0.049334,             0.01179,            0.057566,            0.005347,            0.005347,            0.005347
                 237,            0.012367,            0.009065,           0.0015052,             0.83373,             0.62686,             0.66905,             0.41708,            0.051637,            0.011717,              0.0563,           0.0053272,           0.0053272,           0.0053272
                 238,            0.012552,           0.0087916,           0.0010758,             0.86247,             0.62553,             0.68108,             0.40549,            0.052842,            0.011367,            0.055023,           0.0053074,           0.0053074,           0.0053074
                 239,            0.012658,           0.0088592,           0.0012807,             0.80211,             0.63316,             0.67719,             0.41122,            0.052056,            0.011591,             0.05408,           0.0052876,           0.0052876,           0.0052876
                 240,            0.012564,           0.0088102,            0.001491,             0.71677,             0.62194,               0.651,              0.3988,            0.051976,            0.011682,            0.052611,           0.0052678,           0.0052678,           0.0052678
                 241,            0.012667,           0.0089338,           0.0014438,             0.75455,              0.6012,             0.66237,             0.41439,            0.051272,            0.011123,            0.054934,            0.005248,            0.005248,            0.005248
                 242,            0.012504,            0.009453,           0.0013173,             0.82563,             0.62573,             0.67232,             0.41395,            0.050697,            0.010535,            0.055135,           0.0052282,           0.0052282,           0.0052282
                 243,            0.012523,           0.0088274,           0.0018967,             0.84953,             0.58372,             0.65835,             0.39757,            0.051457,            0.010503,            0.056232,           0.0052084,           0.0052084,           0.0052084
                 244,            0.012066,            0.008925,           0.0013034,             0.84248,             0.58308,             0.65458,             0.40478,            0.050734,            0.010727,            0.055751,           0.0051886,           0.0051886,           0.0051886
                 245,            0.012326,           0.0088512,            0.001263,             0.81704,             0.61267,             0.67929,             0.42591,            0.050162,            0.011142,            0.056941,           0.0051688,           0.0051688,           0.0051688
                 246,            0.012279,           0.0087483,           0.0013365,             0.84763,             0.66348,             0.69349,             0.44024,            0.050736,            0.010989,            0.053874,            0.005149,            0.005149,            0.005149
                 247,            0.012535,           0.0088734,           0.0014888,             0.76991,             0.65468,             0.69183,             0.44294,            0.051126,            0.011167,            0.051579,           0.0051292,           0.0051292,           0.0051292
                 248,            0.012175,           0.0084831,           0.0013196,             0.83781,             0.63312,             0.68054,                0.43,             0.05089,            0.010897,             0.05061,           0.0051094,           0.0051094,           0.0051094
                 249,            0.012343,           0.0086123,           0.0011458,             0.84278,             0.61665,             0.69649,             0.42496,            0.050964,            0.010791,            0.051263,           0.0050896,           0.0050896,           0.0050896
                 250,            0.011868,           0.0084998,           0.0011308,             0.89964,             0.59861,             0.69778,             0.41519,            0.051853,            0.010547,            0.051116,           0.0050698,           0.0050698,           0.0050698
                 251,            0.012157,           0.0087373,           0.0012781,             0.78435,             0.61952,             0.68831,             0.41889,            0.050367,            0.010516,            0.054868,             0.00505,             0.00505,             0.00505
                 252,            0.012559,           0.0091907,           0.0011711,             0.81267,             0.62112,             0.67023,             0.41283,            0.049588,            0.010615,            0.056003,           0.0050302,           0.0050302,           0.0050302
                 253,            0.012449,           0.0085196,           0.0013106,             0.74321,             0.62059,             0.66742,             0.42102,            0.049664,            0.010323,             0.05587,           0.0050104,           0.0050104,           0.0050104
                 254,             0.01229,           0.0092306,            0.001229,             0.83371,             0.56357,             0.65777,             0.40298,            0.050824,            0.010881,            0.057745,           0.0049906,           0.0049906,           0.0049906
                 255,            0.012189,           0.0084723,          0.00093848,             0.73887,             0.60801,             0.65715,              0.3942,            0.050769,            0.011029,            0.055504,           0.0049708,           0.0049708,           0.0049708
                 256,            0.012517,            0.008697,           0.0017756,             0.71693,             0.63687,             0.66607,             0.40344,            0.052004,            0.010904,             0.05319,            0.004951,            0.004951,            0.004951
                 257,            0.012099,           0.0089113,           0.0015906,             0.80193,             0.58589,             0.64667,             0.39742,            0.053283,            0.010929,            0.048289,           0.0049312,           0.0049312,           0.0049312
                 258,            0.012041,           0.0089872,           0.0010385,             0.71008,             0.60945,             0.66098,             0.40218,            0.053371,            0.011087,            0.045186,           0.0049114,           0.0049114,           0.0049114
                 259,             0.01208,           0.0088555,           0.0011604,             0.84809,             0.59508,             0.66309,             0.41078,            0.052886,            0.011519,            0.047894,           0.0048916,           0.0048916,           0.0048916
                 260,            0.012136,           0.0085909,           0.0014991,             0.87964,             0.61665,             0.69432,             0.42068,            0.052007,            0.011027,            0.047619,           0.0048718,           0.0048718,           0.0048718
                 261,            0.012148,            0.008472,           0.0016367,             0.78293,             0.66081,             0.69068,             0.41861,            0.051578,            0.011009,            0.048272,            0.004852,            0.004852,            0.004852
                 262,            0.011926,           0.0089269,           0.0012257,             0.81617,             0.59508,             0.66537,             0.41855,            0.050398,            0.011196,            0.049682,           0.0048322,           0.0048322,           0.0048322
                 263,             0.01219,           0.0085254,           0.0014389,             0.73521,             0.61665,             0.65799,             0.40275,            0.050875,            0.011077,            0.048846,           0.0048124,           0.0048124,           0.0048124
                 264,            0.011871,           0.0087696,           0.0011118,             0.70481,             0.64448,             0.66194,             0.41581,            0.051794,            0.010988,            0.047369,           0.0047926,           0.0047926,           0.0047926
                 265,            0.012019,           0.0084373,           0.0012347,             0.73355,             0.66332,             0.69033,             0.41728,             0.05236,            0.010873,            0.049179,           0.0047728,           0.0047728,           0.0047728
                 266,            0.011944,           0.0084013,           0.0011456,             0.77006,             0.63706,             0.67329,             0.41796,            0.052432,            0.011052,            0.052772,            0.004753,            0.004753,            0.004753
                 267,            0.011963,           0.0091367,           0.0014716,             0.86526,             0.58211,             0.66144,             0.40778,            0.052185,            0.011285,            0.049583,           0.0047332,           0.0047332,           0.0047332
                 268,            0.011841,           0.0085491,           0.0014162,             0.83038,             0.55829,             0.64834,             0.39233,            0.051874,            0.011506,             0.04809,           0.0047134,           0.0047134,           0.0047134
                 269,             0.01152,           0.0085973,            0.001386,             0.85449,             0.56215,             0.65487,              0.3967,            0.051708,            0.011421,            0.050114,           0.0046936,           0.0046936,           0.0046936
                 270,            0.011335,           0.0083047,           0.0023583,             0.76958,              0.5862,             0.66023,             0.40403,             0.05178,            0.011454,            0.050375,           0.0046738,           0.0046738,           0.0046738
                 271,            0.012202,           0.0085042,           0.0010801,             0.79116,              0.6144,             0.66686,             0.40599,            0.051415,            0.011493,            0.052061,            0.004654,            0.004654,            0.004654
                 272,            0.011723,            0.008724,           0.0012223,             0.82533,              0.6286,             0.67458,             0.40948,            0.050931,            0.011699,            0.053478,           0.0046342,           0.0046342,           0.0046342
                 273,            0.011862,           0.0085596,           0.0010886,             0.86812,             0.62686,             0.67365,             0.41167,            0.051219,            0.011252,            0.051281,           0.0046144,           0.0046144,           0.0046144
                 274,            0.011622,           0.0083266,           0.0010405,             0.86988,             0.63239,             0.66942,             0.39993,            0.052166,            0.011424,            0.052938,           0.0045946,           0.0045946,           0.0045946
                 275,            0.011876,           0.0085571,           0.0011273,              0.8554,             0.65468,             0.68532,             0.41574,            0.051474,            0.011408,            0.052123,           0.0045748,           0.0045748,           0.0045748
                 276,            0.011873,           0.0085267,            0.001041,             0.87418,             0.63822,               0.689,             0.41269,            0.051715,            0.011116,            0.050219,            0.004555,            0.004555,            0.004555
                 277,            0.011547,           0.0084303,           0.0010756,             0.83273,             0.63439,             0.67778,             0.41757,            0.052076,            0.011117,            0.049358,           0.0045352,           0.0045352,           0.0045352
                 278,            0.011142,           0.0080922,          0.00097174,             0.74769,             0.67101,             0.68791,             0.42048,            0.051585,            0.011191,            0.046196,           0.0045154,           0.0045154,           0.0045154
                 279,            0.011876,           0.0087461,           0.0015363,             0.77397,             0.68367,             0.68645,             0.43226,            0.051363,             0.01097,            0.048096,           0.0044956,           0.0044956,           0.0044956
                 280,            0.011545,           0.0080592,           0.0010673,             0.82878,             0.63023,             0.68062,             0.43701,            0.050692,             0.01097,            0.047804,           0.0044758,           0.0044758,           0.0044758
                 281,            0.011829,           0.0080577,           0.0013463,             0.79005,             0.62175,             0.68035,             0.43189,            0.050621,            0.011167,            0.048225,            0.004456,            0.004456,            0.004456
                 282,            0.012025,           0.0083719,           0.0012367,             0.76395,             0.64634,             0.67529,             0.42517,            0.050899,            0.010975,            0.049358,           0.0044362,           0.0044362,           0.0044362
                 283,            0.011681,           0.0084917,           0.0011885,             0.76621,             0.63822,             0.66538,             0.41372,            0.051348,            0.011014,            0.051313,           0.0044164,           0.0044164,           0.0044164
                 284,            0.011638,           0.0081019,            0.001122,             0.76997,             0.65181,             0.66881,             0.41917,            0.051852,            0.011047,            0.050755,           0.0043966,           0.0043966,           0.0043966
                 285,            0.011492,           0.0083172,           0.0012765,             0.84436,             0.60318,             0.65323,             0.40736,            0.052812,            0.011344,            0.054238,           0.0043768,           0.0043768,           0.0043768
                 286,            0.011176,            0.008123,           0.0008942,             0.84791,             0.59514,             0.66396,             0.41774,            0.052643,            0.011496,            0.054559,            0.004357,            0.004357,            0.004357
                 287,            0.011653,           0.0084796,           0.0010426,             0.76871,             0.59867,              0.6459,             0.41661,            0.052173,            0.011579,             0.05211,           0.0043372,           0.0043372,           0.0043372
                 288,            0.011602,           0.0086105,           0.0010789,             0.84379,             0.62428,             0.65952,             0.41583,            0.051907,            0.011649,            0.052256,           0.0043174,           0.0043174,           0.0043174
                 289,            0.011612,           0.0083348,          0.00097033,             0.80586,             0.63938,             0.67412,             0.41809,            0.052167,            0.011452,             0.05475,           0.0042976,           0.0042976,           0.0042976
                 290,            0.011073,           0.0083067,          0.00097295,             0.83208,             0.60645,             0.66457,             0.40343,             0.05162,            0.011348,              0.0561,           0.0042778,           0.0042778,           0.0042778
                 291,            0.011365,            0.008258,           0.0012348,             0.77876,             0.62115,             0.65196,             0.38996,            0.052887,            0.011413,            0.056605,            0.004258,            0.004258,            0.004258
                 292,            0.011395,           0.0082926,          0.00095373,             0.84467,              0.6208,             0.66198,             0.40343,            0.052974,            0.011417,            0.056754,           0.0042382,           0.0042382,           0.0042382
                 293,            0.011481,           0.0084326,           0.0010789,             0.87505,             0.61588,             0.66175,             0.39564,            0.052841,            0.011204,            0.057014,           0.0042184,           0.0042184,           0.0042184
                 294,            0.011584,            0.008851,           0.0010021,             0.82816,             0.63576,             0.67674,             0.40208,             0.05251,            0.011508,            0.054733,           0.0041986,           0.0041986,           0.0041986
                 295,            0.011248,           0.0081554,          0.00079806,             0.80527,             0.61665,             0.66289,             0.39608,            0.052524,             0.01168,            0.051563,           0.0041788,           0.0041788,           0.0041788
                 296,            0.011442,           0.0084812,           0.0008702,              0.7904,             0.60788,             0.65607,              0.3904,            0.053346,            0.011608,            0.051354,            0.004159,            0.004159,            0.004159
                 297,            0.011292,           0.0085191,          0.00098592,             0.77911,             0.62291,             0.65583,             0.38993,            0.052603,            0.011568,            0.049416,           0.0041392,           0.0041392,           0.0041392
                 298,            0.011207,           0.0081268,            0.001091,             0.81855,             0.57583,             0.64901,             0.39746,            0.051973,            0.011507,            0.051288,           0.0041194,           0.0041194,           0.0041194
                 299,            0.011684,           0.0078089,           0.0011906,             0.76662,             0.58441,             0.65781,             0.40473,            0.051793,            0.011529,            0.051837,           0.0040996,           0.0040996,           0.0040996
                 300,            0.011091,            0.007959,          0.00098411,             0.79423,             0.60575,             0.65891,             0.40471,            0.051669,             0.01176,            0.052233,           0.0040798,           0.0040798,           0.0040798
                 301,            0.011368,           0.0085076,          0.00092433,             0.82345,             0.59114,             0.65716,             0.40603,            0.051842,            0.011616,             0.05175,             0.00406,             0.00406,             0.00406
                 302,            0.011136,           0.0083255,          0.00098209,             0.78602,             0.60135,             0.65739,             0.41094,            0.052693,             0.01141,            0.052776,           0.0040402,           0.0040402,           0.0040402
                 303,            0.011388,           0.0083767,          0.00094175,             0.79236,             0.61232,             0.68054,              0.4083,            0.053052,            0.011368,             0.05172,           0.0040204,           0.0040204,           0.0040204
                 304,            0.011266,           0.0088726,           0.0012085,             0.74688,             0.61696,             0.67419,             0.42047,            0.052704,            0.011294,            0.050945,           0.0040006,           0.0040006,           0.0040006
                 305,            0.010957,           0.0078645,           0.0013169,             0.82182,              0.5898,             0.65681,             0.40603,            0.052868,            0.011455,            0.050665,           0.0039808,           0.0039808,           0.0039808
                 306,            0.011022,           0.0083866,           0.0011249,             0.74287,             0.61528,              0.6516,             0.41847,            0.052663,            0.011377,              0.0536,            0.003961,            0.003961,            0.003961
                 307,            0.011141,           0.0081686,           0.0011643,             0.78722,              0.6147,             0.65191,             0.42141,             0.05262,            0.011528,            0.056948,           0.0039412,           0.0039412,           0.0039412
                 308,            0.011413,           0.0081803,          0.00094037,             0.82689,             0.61549,             0.65643,             0.42956,            0.052385,            0.011637,            0.058706,           0.0039214,           0.0039214,           0.0039214
                 309,            0.010837,           0.0080851,          0.00093291,              0.7994,             0.63196,             0.65415,             0.42095,             0.05266,            0.011674,            0.060764,           0.0039016,           0.0039016,           0.0039016
                 310,            0.010967,           0.0078883,           0.0011077,             0.78066,             0.61896,             0.65545,             0.42431,            0.052615,            0.011618,            0.059457,           0.0038818,           0.0038818,           0.0038818
